subject,video_title,video_url,video_id,matched_topics,youtube_id
ap-calculus-bc,Minimizing Sum Of Squares,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-11/v/minimizing-sum-of-squares,1TK8V_qmqrk,,
ap-calculus-bc,Average Function Value Closed Interval,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-1/v/average-function-value-closed-interval,NCF4m8BDs7w,average,
ap-calculus-bc,Defining A Function At A Point To Make It Continuous,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-13/v/defining-a-function-at-a-point-to-make-it-continuous,oUgDaEwMbiU,"point, power of a point",
ap-calculus-bc,Analyzing Concavity Algebraically,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-6b/v/analyzing-concavity-algebraically,72L_N7AtCRE,,
ap-calculus-bc,Limit Properties,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-5a/v/limit-properties,lSwsAFgWqR8,"properties of exponents, properties of quadrilaterals",
ap-calculus-bc,Rates Of Change Between Radius And Area Of Circle,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-contextual-applications-new/bc-4-4/v/rates-of-change-between-radius-and-area-of-circle,kQF9pOqmS0U,"area, area of polygons, between, change in x, change in y, circle, circle area, distance between, equation of a circle, percent change, radius, rates, unit circle, unit rates",
ap-calculus-bc,Correcting Work On Derivative Strategies,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-5a/v/correcting-work-on-derivative-strategies,1l4mmTSIbvU,,
ap-calculus-bc,Fundamental Theorem Of Calculus,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-4/v/fundamental-theorem-of-calculus,C7ducZoLKgw,,
ap-calculus-bc,Harmonic And P Series,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-5/v/harmonic-and-p-series,m6ByHObCs6Y,,
ap-calculus-bc,Differential Equation Introduction,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-1/v/differential-equation-introduction,6o7b9yyhH7k,"differential geometry, equation of a line, linear equation",
ap-calculus-bc,One Dimensional Motion With Calculus,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-contextual-applications-new/bc-4-2/v/one-dimensional-motion-with-calculus,MFrpe4Wm8-g,,
ap-calculus-bc,Alternating Series Test,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-7/v/alternating-series-test,UsMom3yNsX8,"alternate exterior angle theorem, alternate exterior angles, alternate interior angle theorem, alternate interior angles, alternate interior angles theorem",
ap-calculus-bc,Evaluating Infinite Geometric Series,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-2/v/evaluating-infinite-geometric-series,Sify7Bp7BmI,"evaluating expressions, geometric proofs",
ap-calculus-bc,Area Defined By Two Polar Graphs,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-9/v/area-defined-by-two-polar-graphs,KwR_ysrv3sg,area,
ap-calculus-bc,Types Of Discontinuities,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-10/v/types-of-discontinuities,NVGBq_V-F6U,,
ap-calculus-bc,Continuity Over An Interval,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-12/v/continuity-over-an-interval,ENIQiqxFpBc,,
ap-calculus-bc,Differentiating Using Multiple Rules Strategy,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-5b/v/differentiating-using-multiple-rules-strategy,Qgj2_4r3VBs,,
ap-calculus-bc,Differentiability Implies Continuity,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-diff-1-optional/v/differentiability-implies-continuity,eytyVWA5ZQs,,
ap-calculus-bc,Second Derivative Of Parametric Functions,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-2/v/second-derivative-of-parametric-functions,iHNa1fhV7IA,circular functions,
ap-calculus-bc,Conditional And Absolute Convergence,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-9/v/conditional-and-absolute-convergence,ORTI4kk1okM,"conditional, conditional statements",
ap-calculus-bc,Alternating Series Error Estimation,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-10/v/alternating-series-error-estimation,gs9O255gdEY,,
ap-calculus-bc,Using Extreme Value Theorem,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-5/v/using-extreme-value-theorem,JXVGPEOQCb8,"building a pyramid using pythagorean theorem, isosceles triangle theorem, same side exterior angle theorem, triangle sum theorem",
ap-calculus-bc,Derivative Properties And Polynomial Derivatives,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-6a/v/derivative-properties-and-polynomial-derivatives,mzOBlH32qdk,properties of exponents,
ap-calculus-bc,Modeling A Forgetting Curve,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-contextual-applications-new/bc-4-3/v/modeling-a-forgetting-curve,WbyODj_OiZU,,
ap-calculus-bc,Integral Test Intuition,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-4/v/integral-test-intuition,u1UKIljUWuc,,
ap-calculus-bc,Formula Area Polar Graph,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-8/v/formula-area-polar-graph,qVn_Lfec-Ac,"area, distance formula, euler's formula, euler’s formula for polyhedra, midpoint formula",
ap-calculus-bc,Volume With Cross Sections Intro,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-7/v/volume-with-cross-sections-intro,4vLy5VoUcQE,"conic sections, conic sections in the coordinate plane, cross sections, volume, volume of cone",
ap-calculus-bc,Disc Method Washer Method For Rotation Around X Axis,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-11/v/disc-method-washer-method-for-rotation-around-x-axis,vhMl755vR5Q,"angle of rotation, center of rotation, rotation, x",
ap-calculus-bc,Indefinite Integrals Of X Raised To A Power,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-8a/v/indefinite-integrals-of-x-raised-to-a-power,QxbJsg-Vdms,"power of a point, x",
ap-calculus-bc,Quotient Rule,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-9/v/quotient-rule,WqzY3xibFL8,,
ap-calculus-bc,Khan Academy In The Classroom Bill Scott,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/ap-bc-about/v/khan-academy-in-the-classroom-bill-scott,Tx-AtZOJYfE,,
ap-calculus-bc,Evaluating Simple Definite Integral,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-4/v/evaluating-simple-definite-integral,xR4AnXDBnsw,evaluating expressions,
ap-calculus-bc,Sigma Notation Sum,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-3/v/sigma-notation-sum,5jwXThH6fg4,set notation and logic,
ap-calculus-bc,Deriving Integration By Parts Formula,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-11/v/deriving-integration-by-parts-formula,dh__n9FVKA0,"distance formula, euler's formula, midpoint formula",
ap-calculus-bc,Planar Motion Example Acceleration Vector,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-6/v/planar-motion-example-acceleration-vector,HFdeHX_wA4k,,
ap-calculus-bc,Calculus Derivatives 1 New Hd Version,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-2/v/calculus-derivatives-1-new-hd-version,ANyVpMS3HL4,,
ap-calculus-bc,Introduction To Infinite Limits,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-14/v/introduction-to-infinite-limits,WS-76fFFICY,,
ap-calculus-bc,Limit Example 1,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-6/v/limit-example-1,EAa3J_nDkoI,,
ap-calculus-bc,Introduction To Limits At Infinity,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-15/v/introduction-to-limits-at-infinity,eh_ATp0hbB0,,
ap-calculus-bc,Maclaurin And Taylor Series Intuition,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-11/v/maclaurin-and-taylor-series-intuition,epgwuzzDHsQ,,
ap-calculus-bc,Introduction To Integral Calculus,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-1/v/introduction-to-integral-calculus,__Uw1SXPW7s,,
ap-calculus-bc,Disc Method Rotation Around Horizontal Line,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-10/v/disc-method-rotation-around-horizontal-line,XdzcU5JbVcA,"angle of rotation, center of rotation, line, rotation",
ap-calculus-bc,Introduction To L Hopital S Rule,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-contextual-applications-new/bc-4-7/v/introduction-to-l-hopital-s-rule,PdSzruR5OeE,,
ap-calculus-bc,Reverse Power Rule For Definite Integrals,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-8c/v/reverse-power-rule-for-definite-integrals,auOcNZFKfo0,,
ap-calculus-bc,U Substitution,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-9/v/u-substitution,b76wePnIBdU,"substitution method, substitution property",
ap-calculus-bc,Flow Chart Of Limit Strategies,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-7/v/flow-chart-of-limit-strategies,ZaLw1cunN3s,,
ap-calculus-bc,Eulers Method,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-5/v/eulers-method,q87L9R9v274,"axiomatic method, elimination method, substitution method",
ap-calculus-bc,Volume Solid Semicircle Cross Section,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-8/v/volume-solid-semicircle-cross-section,tf4C8x8e7HQ,"cross section, volume, volume of cone",
ap-calculus-bc,Chain Rule Introduction,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-1a/v/chain-rule-introduction,0T0QrHO56qg,,
ap-calculus-bc,Separable Differential Equations Introduction,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-6/v/separable-differential-equations-introduction,DL-ozRGDlkY,"differential geometry, linear equations, systems of equations",
ap-calculus-bc,Interpreting The Meaning Of The Derivative In Context,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-contextual-applications-new/bc-4-1/v/interpreting-the-meaning-of-the-derivative-in-context,IElkjzC9YhQ,,
ap-calculus-bc,Khan Academy In The Classroom Bill Scott,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ap-ab-about/v/khan-academy-in-the-classroom-bill-scott,Tx-AtZOJYfE,,
ap-calculus-bc,Derivatives In Polar Coordinates,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-7/v/derivatives-in-polar-coordinates,8mS9eDHf0fQ,"barycentric coordinates, coordinates",
ap-calculus-bc,Calculus Graphing Using Derivatives,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-8/v/calculus-graphing-using-derivatives,hIgnece9ins,,
ap-calculus-bc,Derivative Inverse Sine,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-4/v/derivative-inverse-sine,yIQUhXa-n-M,"inverse, sine",
ap-calculus-bc,Parametric Curve Arc Length,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-3/v/parametric-curve-arc-length,DXHM7LYGcbI,"arc, length",
ap-calculus-bc,Derivatives Of Sinx And Cosx,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-7/v/derivatives-of-sinx-and-cosx,UwFlrPNf5ZE,angles of depression,
ap-calculus-bc,Differentiability Implies Continuity,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-diff-2-optional/v/differentiability-implies-continuity,eytyVWA5ZQs,,
ap-calculus-bc,Proof Of Special Case Of L Hopital S Rule,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-contextual-applications-new/bc-diff-context-optional/v/proof-of-special-case-of-l-hopital-s-rule,SIB4WDYF5DQ,flow proof,
ap-calculus-bc,Intermediate Value Theorem,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-16/v/intermediate-value-theorem,9xgO-EJ3sr0,"alternate exterior angle theorem, alternate interior angle theorem, alternate interior angles theorem, same side interior angle theorem, triangle sum theorem",
ap-calculus-bc,Modeling Population With Differential Equations,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-9/v/modeling-population-with-differential-equations,_JpS8k1a9yE,"differential geometry, linear equations, systems of equations",
ap-calculus-bc,Limit By Substitution,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-5b/v/limit-by-substitution,cfOcOgr0E7U,"substitution method, substitution property",
ap-calculus-bc,Relative Minima Maxima,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-4/v/relative-minima-maxima,Hoyv3-BMAGc,,
ap-calculus-bc,Second Derivative Test,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-7/v/second-derivative-test,-cW5hCsc9Yc,,
ap-calculus-bc,Integrating Power Series,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-15/v/integrating-power-series,dEHZV7q5VV0,negation of statements,
ap-calculus-bc,Approximating Limit From Table,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-4/v/approximating-limit-from-table,1tn0vd2835k,,
ap-calculus-bc,Limit Intuition Review,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-limits-optional/v/limit-intuition-review,5i8HLmVTcRQ,solving linear equations review,
ap-statistics,Sampling Distribution Of Sample Proportion Part 1,https://www.khanacademy.org/math/ap-statistics/sampling-distribution-ap/sampling-distribution-proportion/v/sampling-distribution-of-sample-proportion-part-1,Br067hrasc8,proportion,
ap-statistics,Calculating The Equation Of A Regression Line,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap/least-squares-regression/v/calculating-the-equation-of-a-regression-line,FGesqq22TCM,"equation of a circle, equation of a line, equation of lines in point slope form, equation of lines in slope intercept form, line, linear equation",
ap-statistics,Reading Box And Whisker Plots,https://www.khanacademy.org/math/ap-statistics/summarizing-quantitative-data-ap/stats-box-whisker-plots/v/reading-box-and-whisker-plots,b2C9I8HuCe4,,
ap-statistics,Introduction To Sampling Distributions,https://www.khanacademy.org/math/ap-statistics/sampling-distribution-ap/what-is-sampling-distribution/v/introduction-to-sampling-distributions,z0Ry_3_qhDw,,
ap-statistics,Idea Behind Hypothesis Testing,https://www.khanacademy.org/math/ap-statistics/xfb5d8e68:inference-categorical-proportions/idea-significance-tests/v/idea-behind-hypothesis-testing,dpGmVV0-4jc,hypothesis,
ap-statistics,Density Curves,https://www.khanacademy.org/math/ap-statistics/sampling-distribution-ap/xfb5d8e68:the-normal-distribution-revisited/v/density-curves,PUvUQMQ7xQk,,
ap-statistics,Regression Residual Intro,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap/xfb5d8e68:residuals/v/regression-residual-intro,VqD-nf1YUks,,
ap-statistics,Constructing Hypotheses For A Significance Test,https://www.khanacademy.org/math/ap-statistics/xfb5d8e68:inference-categorical-proportions/one-sample-z-test-proportion/v/constructing-hypotheses-for-a-significance-test,8MJvK26PwSo,,
ap-statistics,Identifying Individuals Variables And Categorical Variables In A Data Set,https://www.khanacademy.org/math/ap-statistics/analyzing-categorical-ap/xfb5d8e68:language-variation-variables/v/identifying-individuals-variables-and-categorical-variables-in-a-data-set,EqeVXI4WNHM,,
ap-statistics,Discrete Probability Distribution,https://www.khanacademy.org/math/ap-statistics/random-variables-ap/discrete-random-variables/v/discrete-probability-distribution,cqK3uRoPtk0,,
ap-statistics,Sampling Dist Diff Proportions,https://www.khanacademy.org/math/ap-statistics/sampling-distribution-ap/xfb5d8e68:sampling-distribution-diff-proportions/v/sampling-dist-diff-proportions,oThlns-qBaI,"proportions, solving proportions",
ap-statistics,Creating Bar Charts 1,https://www.khanacademy.org/math/ap-statistics/analyzing-categorical-ap/xfb5d8e68:categorical-variable-graphs/v/creating-bar-charts-1,woUQ9LLaees,,
ap-statistics,Compound Probability Of Independent Events,https://www.khanacademy.org/math/ap-statistics/probability-ap/probability-multiplication-rule/v/compound-probability-of-independent-events,xSc4oLA9e8o,,
ap-statistics,Geometric Random Variables Introduction,https://www.khanacademy.org/math/ap-statistics/random-variables-ap/geometric-random-variable/v/geometric-random-variables-introduction,IVlzp8g1McE,geometric proofs,
ap-statistics,Comparing P Value To Significance Level Example,https://www.khanacademy.org/math/ap-statistics/xfb5d8e68:inference-categorical-proportions/xfb5d8e68:concluding-test-proportion/v/comparing-p-value-to-significance-level-example,RcjZwZJO5qo,,
ap-statistics,Standard Error Of The Mean,https://www.khanacademy.org/math/ap-statistics/sampling-distribution-ap/sampling-distribution-mean/v/standard-error-of-the-mean,J1twbrHel3o,standard form,
ap-statistics,Confidence Intervals And Margin Of Error,https://www.khanacademy.org/math/ap-statistics/xfb5d8e68:inference-categorical-proportions/introduction-confidence-intervals/v/confidence-intervals-and-margin-of-error,hlM7zdf7zwU,,
ap-statistics,Full Significance Test Example From Ap Test,https://www.khanacademy.org/math/ap-statistics/xfb5d8e68:prepare-for-the-2022-ap-statistics-exam/prepare-for-ap-stats-exam/v/full-significance-test-example-from-ap-test,sqRQSPwNE-4,,
ap-statistics,Sample Statistic Bias Worked Example,https://www.khanacademy.org/math/ap-statistics/sampling-distribution-ap/xfb5d8e68:biased-and-unbiased-point-estimates/v/sample-statistic-bias-worked-example,SRwMfEmKx3A,,
ap-statistics,Expected Value Of Binomial Variable,https://www.khanacademy.org/math/ap-statistics/random-variables-ap/binomial-mean-standard-deviation/v/expected-value-of-binomial-variable,fjjhAm5trSM,,
ap-statistics,Conditions For Valid Confidence Intervals,https://www.khanacademy.org/math/ap-statistics/xfb5d8e68:inference-categorical-proportions/one-sample-z-interval-proportion/v/conditions-for-valid-confidence-intervals,8E8YQY5qE3s,,
